source_row_number,unique_id,name,scoring_eligible,intake_issue_codes,facilityTypeId,facility_type_normalized,facility_type_normalization_action,operatorTypeId,operator_type_normalized,operator_type_normalization_action,address_zipOrPostcode,pincode_normalized,pincode_reference_status,pincode_join_confidence
7659,b46acf8d-9c83-4bc2-a3a2-de722f1d214a,Darshanam Eye And Dental Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,382009,382009,,unresolved
7682,b6d0f3aa-3c29-42ee-b0fb-e86768a0684f,Atal Dental Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,285001,285001,district_mode_selected,ambiguous_reference_mapping
7692,b7f11d83-773b-47e6-abd9-2577490c770e,Lotus Ayur Care,True,,hospital,hospital,unchanged,private,private,unchanged,560 032,,,invalid_pincode
7696,b85ac517-25ee-4819-9325-e888dcfa718b,"Tejasri Dental Chilakaluripet, Andhra Pradesh",True,,dentist,dentist,unchanged,private,private,unchanged,522616,522616,district_mode_selected,ambiguous_reference_mapping
7705,b96b3ac5-f4a0-4f4f-acc2-296ffefe9d93,"M/S Tarakeswar Appollo Multispeciality Hospital - Singti, Howrah, West Bengal",True,,hospital,hospital,unchanged,private,private,unchanged,712410,712410,district_mode_selected,ambiguous_reference_mapping
7706,b971c16b-9a1d-4c73-89b7-40252d4ae026,Ambady Scan Centre - Thrissur,True,,clinic,clinic,unchanged,private,private,unchanged,680 003,,,invalid_pincode
7723,bb1f220b-8c51-4212-b355-a3102355ed39,Tulasi Healthcare,True,,hospital,hospital,unchanged,private,private,unchanged,122 102,,,invalid_pincode
7737,bc4d71cb-909e-45b3-8e46-f51d5348e7ce,Haripriya Dental Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,517501,517501,district_mode_selected,ambiguous_reference_mapping
7790,c3c94375-ce96-4a27-867d-36da82a185e7,Mubarak Hospital,True,,hospital,hospital,unchanged,,,missing,190018,190018,district_mode_selected,ambiguous_reference_mapping
7826,c79541ba-3856-4eda-b132-5b560d4c7d8e,Naavya Eye Care,True,,clinic,clinic,unchanged,private,private,unchanged,400036,400036,,unresolved
7834,c8064e6a-4033-4ca0-b103-ee08dea6289f,Jaya Skin Clinic - Greater Kailash,True,,clinic,clinic,unchanged,private,private,unchanged,110048,110048,district_mode_selected,ambiguous_reference_mapping
7851,c9fd8354-7074-4eea-8286-b77b499ead1a,Sachdeva Netralaya,True,,hospital,hospital,unchanged,private,private,unchanged,180 004,,,invalid_pincode
7860,ca63c642-7a2c-413b-9468-02f5754a2d8d,Dharan Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,636 201,,,invalid_pincode
7862,ca8b7af8-1b2c-4a7f-9885-8b2854440ce1,Huma Specialists Hospital and Research Centre,True,,hospital,hospital,unchanged,private,private,unchanged,600 035,,,invalid_pincode
7875,cc1f0865-4cdd-4fd4-9e3c-6cf7e4d5b965,Dr. Akshat Multispeciality Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,382424,382424,district_mode_selected,ambiguous_reference_mapping
7887,cd700d28-55ab-497f-99be-094043d59c16,Aditya Multi Specialty Ayurvedic Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,533100,533100,,unresolved
7906,cf033ca0-c835-4cb8-b335-1639460c1704,Lakshya Cancer Hospital,True,,hospital,hospital,unchanged,,,missing,57,,,invalid_pincode
7907,cf2a35c3-51ef-4a89-9b44-1eaf4bcbd5ee,Disha Eye Hospital Asansol,True,,hospital,hospital,unchanged,private,private,unchanged,713300,713300,,unresolved
7912,cfb3e865-c2ac-4b06-a364-19dd8b81cd2a,Divine Multispeciality Hospital & Cancer Center,True,,hospital,hospital,unchanged,private,private,unchanged,110084,110084,district_mode_selected,ambiguous_reference_mapping
7914,cfbbc044-9db3-46da-aa59-979de27e0fe0,Delhi Dental Center,True,,clinic,clinic,unchanged,private,private,unchanged,110051,110051,ambiguous_district,ambiguous_reference_mapping
7917,"complete Ayurvedic treatment.....join us ......to make nature as your buddy....""","[""familyMedicine"",""physicalMedicineAndRehabilitation"",""familyMedicine"",""familyMedicine"",""familyMedicine"",""familyMedicine"",""endocrinologyAndDiabetesAndMetabolism"",""familyMedicine"",""familyMedicine""]",False,invalid_unique_id|invalid_organization_type,,,missing,,,missing,28.985538482666016,,,invalid_pincode
7927,d0c33da2-de94-4673-ae16-899ed4a8a486,Shiv Shakti Herbal Ayurveda Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,85,,,invalid_pincode
7934,d1073447-b397-400b-b8f6-c2c0369a340c,Brindha General & Dental Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,636400,636400,,unresolved
7953,d2d94430-fe24-41a4-8c48-96a04aa33d0b,Assa Diagnostics & Nursing Home,True,,hospital,hospital,unchanged,private,private,unchanged,791102,791102,district_mode_selected,ambiguous_reference_mapping
7956,d40cfd3b-6fed-4e76-b8b2-e582715fbbe0,De Rich Smile Dental Care & Implant Centre,True,,clinic,clinic,unchanged,private,private,unchanged,500016,500016,ambiguous_district,ambiguous_reference_mapping
7966,d58f9b11-b77c-455a-a6ee-8980756f673b,Saravana Diagnostic Centre,True,,clinic,clinic,unchanged,private,private,unchanged,600049,600049,district_mode_selected,ambiguous_reference_mapping
7969,d59866af-483b-4aba-aa36-57ded325b48b,Sudarshan Hospitals,True,,hospital,hospital,unchanged,private,private,unchanged,517583,517583,district_mode_selected,ambiguous_reference_mapping
7978,d667d834-22c2-4a46-99a1-f24b454424c6,Shree Ganesh Dental Clinic And Implant Center,True,,clinic,clinic,unchanged,private,private,unchanged,AHMEDABAD-8,,,invalid_pincode
7988,d74c3a09-f55a-4b6a-94f8-8448056c1345,Apollo Hospitals - Kakinada,True,,hospital,hospital,unchanged,private,private,unchanged,533001,533001,district_mode_selected,ambiguous_reference_mapping
7998,d82ab2f5-9461-44ae-9c12-72f900f99e31,Dr Pal’s Face Center,True,,clinic,clinic,unchanged,private,private,unchanged,600 092,,,invalid_pincode
8037,dc2b980e-68ba-48fa-8c1a-e994891637c6,"Sriram Dental Clinic, Nanganallur",True,,clinic,clinic,unchanged,private,private,unchanged,600060,600060,district_mode_selected,ambiguous_reference_mapping
8048,ddb64124-40ba-4eed-82ce-22d6a3687f51,Oberoi Dental Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,"144005, 144008, 144001",,,invalid_pincode
8068,df486955-ac6b-4549-a306-fcf5e0affdf4,Lofty Health clinic,True,,clinic,clinic,unchanged,private,private,unchanged,713300,713300,,unresolved
8078,e048e293-454e-4425-b2df-62ae1b8bb557,Dr. Manjeet Institute of Critical Care - DMICC,True,,hospital,hospital,unchanged,private,private,unchanged,302023,302023,,unresolved
8085,e0ef3022-e432-4ec8-ba09-f70b54b07b58,Celica Medical Center,True,,clinic,clinic,unchanged,private,private,unchanged,682 915,,,invalid_pincode
8094,e22f0978-c9b5-485c-aea7-c074ce10327f,Rasi Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,623611,623611,,unresolved
8102,e2cfb9e9-db42-4d0c-9ed8-3571d9bf6d3c,Dr.MahaLaxmi Dental Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,500016,500016,ambiguous_district,ambiguous_reference_mapping
8112,e3bfbcf5-2f6b-4a8d-b392-d149a3c73a98,Mukilan Speciality Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,600053,600053,district_mode_selected,ambiguous_reference_mapping
8118,e495780c-285a-4612-a618-19ab75d10fe6,Shri Ganesh Lab,True,,,,missing,private,private,unchanged,134002,134002,,unresolved
8125,e5687192-84f9-47f9-9fe2-5b4ed40fbd93,Dentart Dental Care,True,,dentist,dentist,unchanged,private,private,unchanged,673633,673633,district_mode_selected,ambiguous_reference_mapping
8131,e61063fc-06af-4cd8-925d-ded933eebd39,Laxmi Medical and Surgical Care Centre,True,,clinic,clinic,unchanged,private,private,unchanged,000000,000000,,unresolved
8146,e7f67926-1513-4011-a349-2cfe2148aa39,Superlife Physiotherapy Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,600112,600112,,unresolved
8152,e887980f-3d2c-42e0-8195-afdd67688452,Dentitude Dental Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,,,,missing_pincode
8157,e9680e97-afa2-4c5f-ad73-27ba4fe057d2,Patel Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,272151,272151,district_mode_selected,ambiguous_reference_mapping
8158,We specialize in 59+ surgeries,,False,invalid_unique_id|invalid_organization_type,,,missing,,,missing,,,,missing_pincode
8159,At Patel Hospital,,False,invalid_unique_id|invalid_organization_type,,,missing,,,missing,,,,missing_pincode
8160,"... More""","[""internalMedicine"",""internalMedicine"",""internalMedicine"",""cardiacSurgery"",""vascularSurgery"",""internalMedicine"",""cardiacSurgery"",""internalMedicine"",""internalMedicine"",""internalMedicine"",""internalMedicine""]",False,invalid_unique_id|invalid_organization_type,,,missing,,,missing,26.7883358001709,,,invalid_pincode
8163,e9cb63d4-50a5-4d60-8491-b691c8c0874a,Spectra Eye Hospital - Greater Kailash-1,True,,hospital,hospital,unchanged,private,private,unchanged,110048,110048,district_mode_selected,ambiguous_reference_mapping
8164,e9e43804-1184-4d2c-b5f1-ba3ebbac9c5b,Shri Mahavir Medical Centre,True,,clinic,clinic,unchanged,private,private,unchanged,63,,,invalid_pincode
8166,ea0aaa90-943b-4167-bf29-f83e90697f5a,Amma Children'S Hospital,True,,hospital,hospital,unchanged,,,missing,517501,517501,district_mode_selected,ambiguous_reference_mapping
8177,A modern body,,False,invalid_unique_id|invalid_organization_type,,,missing,,,missing,,,,missing_pincode
8178,In antiquity remains the roots of a science,,False,invalid_unique_id|invalid_organization_type,08f6189259aa5742032b548fbd63f818,,unmapped,"[""https://sbayurvedahospital.com/about-doctor.php"",""https://www.sbayurvedahospital.com/"",""https://www.facebook.com/177956205400408"",""https://www.facebook.com/sbayurvedahospital/"",null]",,unmapped,kie,,,invalid_pincode
8229,ef3d65db-fec0-4bec-afac-9c76377dbd56,Toothwise,True,,clinic,clinic,unchanged,private,private,unchanged,400036,400036,,unresolved
8255,f2564676-c8b7-48b2-95e5-28f55d047f0c,Galaxy Hospital,True,,hospital,hospital,unchanged,public,public,unchanged,121102,121102,district_mode_selected,ambiguous_reference_mapping
8256,f2630827-482d-43b7-a691-326731f9b43f,CityLife Dental,True,,dentist,dentist,unchanged,private,private,unchanged,110092,110092,district_mode_selected,ambiguous_reference_mapping
8265,f3beface-15a0-4f79-b144-aa86ed942c5d,North Star Hospital & Joint Replacement Centre,True,,hospital,hospital,unchanged,,,missing,208001,208001,district_mode_selected,ambiguous_reference_mapping
8303,f76623ee-7dcf-4025-9cae-aaf3545569c2,"Jindal Naturecure Institute, Bengaluru",True,,hospital,hospital,unchanged,private,private,unchanged,560 073,,,invalid_pincode
8311,f7cd06a2-e695-473f-9b6c-0759e1b65264,Dr. Hahnemann Homoeopathy Medical College & Research Centre,True,,hospital,hospital,unchanged,private,private,unchanged,637 408,,,invalid_pincode
8313,f7ece9df-3cce-42ae-ae4f-d406de0e2720,Johnson's Dental Extacy,True,,clinic,clinic,unchanged,private,private,unchanged,533100,533100,,unresolved
8333,f9601b43-542f-4e40-aad0-8e438415a531,NRG Speciality Hospitals,True,,hospital,hospital,unchanged,private,private,unchanged,600089,600089,ambiguous_district,ambiguous_reference_mapping
8334,f98ae35a-aadc-4e80-b2eb-ae1dc609b699,Dr. Joseph Ortho Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,613 007,,,invalid_pincode
8337,f9a77e48-d7f1-47f8-8b5c-1d8b2b1a8801,Nareddy Care,True,,hospital,hospital,unchanged,private,private,unchanged,517507,517507,district_mode_selected,ambiguous_reference_mapping
8338,f9b26e8a-69eb-4db0-b20f-0490c19a0869,Suraj Clinic,True,,clinic,clinic,unchanged,,,missing,MUMBAI-70,,,invalid_pincode
8363,fc584849-519f-4485-bdaf-57d1822c05a9,Master Dental Care,True,,dentist,dentist,unchanged,private,private,unchanged,148023,148023,district_mode_selected,ambiguous_reference_mapping
8388,ffc86dde-f357-4c60-bb2f-31716b02e94e,Jethwa Eye Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,38800,,,invalid_pincode
8395,008845c9-4be5-4b0a-afd3-ca552f10a286,Cenegenics India,True,,clinic,clinic,unchanged,private,private,unchanged,560 052,,,invalid_pincode
8396,008f8550-efd3-4da5-bab2-66b6254cf24b,Siliguri United Daycare Centre,True,,hospital,hospital,unchanged,private,private,unchanged,734001,734001,district_mode_selected,ambiguous_reference_mapping
8401,01673d9b-caf3-4ed6-abfa-618064970ccd,Aroma Diagnostics,True,,farmacy,pharmacy,corrected_typo,private,private,unchanged,190023,190023,exact,exact_reference_mapping
8405,01826eff-1dc6-4b9f-8dcd-cab7336eb688,Aayush Multispeciality Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,363631,363631,,unresolved
8411,0201050b-de4b-46ab-9425-68147e690173,Veda Hospital & Kidney Centre,True,,hospital,hospital,unchanged,private,private,unchanged,10,,,invalid_pincode
8428,02cab6b1-76d8-47d5-8cbb-a5a20798a046,Dr.Hardik's Superspeciality Dental Care and Implant Center,True,,clinic,clinic,unchanged,private,private,unchanged,390015,390015,,unresolved
8430,030a6ae1-66eb-431c-a1db-3924e7a17980,"KVR Hospital Moradabad Road, Kashipur",True,,hospital,hospital,unchanged,private,private,unchanged,244713,244713,district_mode_selected,ambiguous_reference_mapping
8451,04e14df2-0612-4593-9e68-6084c024fd5d,Drishti Eye Centre,True,,,,missing,,,missing,734001,734001,district_mode_selected,ambiguous_reference_mapping
8464,05abcf38-9153-4fff-b656-080332fe63d8,The Dentist House,True,,dentist,dentist,unchanged,private,private,unchanged,600029,600029,,unresolved
8475,064735a8-5610-41eb-adb0-5117d54c94de,Tarang Speech and Hearing Clinics - East Delhi,True,,clinic,clinic,unchanged,private,private,unchanged,110092,110092,district_mode_selected,ambiguous_reference_mapping
8482,06f5c76a-9d52-4e38-b9bb-4b43905753c6,Manisha Nursing Home,True,,hospital,hospital,unchanged,private,private,unchanged,000000,000000,,unresolved
8486,07639626-9462-45ad-8379-c379235bd304,Rajdhani Dental Care Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,110092,110092,district_mode_selected,ambiguous_reference_mapping
8487,076a5398-708a-4e30-8b93-76ce3b1e1c8c,Mahanadi Hospital and Research Centre,True,,hospital,hospital,unchanged,,,missing,492011,492011,,unresolved
8505,0909d828-1244-47b8-b0b1-5d6049f58cf0,Santkrupa Multispeciality Hospital,True,,hospital,hospital,unchanged,,,missing,422400,422400,,unresolved
8511,09b027b3-3bdf-4610-988b-555333fa713a,Paedendo Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,600 040,,,invalid_pincode
8522,0ad30825-ee82-4d1b-9a3b-6175446968de,"Sanjeevani Neuro and Multi Speciality Hospital, Bankim Nagar, Siliguri",True,,hospital,hospital,unchanged,private,private,unchanged,734001,734001,district_mode_selected,ambiguous_reference_mapping
8542,0cb29a73-7f11-4d91-b0c6-619aee5b8da7,Varaprada Ayurvedic Centre,True,,hospital,hospital,unchanged,private,private,unchanged,560019,560019,,unresolved
8551,0d53bde1-aa03-4364-9911-7652ec426f3d,Dr. Tiny Tusks Dental,True,,dentist,dentist,unchanged,private,private,unchanged,600050,600050,ambiguous_district,ambiguous_reference_mapping
8567,0ee89a39-cdb7-4261-a644-36f0edfd5a4e,Shrihari Imaging Centre,True,,clinic,clinic,unchanged,private,private,unchanged,382009,382009,,unresolved
8578,10453d92-2092-4a27-8835-dbdc70521f94,Medplus,True,,farmacy,pharmacy,corrected_typo,,,missing,560102,560102,exact,exact_reference_mapping
8596,1164d989-8dc8-4858-986f-deab1769901f,Railway Hospital,True,,hospital,hospital,unchanged,public,public,unchanged,583201,583201,district_mode_selected,ambiguous_reference_mapping
8604,120db189-79a4-41c2-8622-950328ff1f6b,Rr Homoeo,True,,clinic,clinic,unchanged,private,private,unchanged,520007,520007,district_mode_selected,ambiguous_reference_mapping
8610,12a7f108-100c-4b7f-af8c-928e94a870e4,Keshav Dental Care,True,,dentist,dentist,unchanged,private,private,unchanged,854304,854304,district_mode_selected,ambiguous_reference_mapping
8612,132480eb-1bd8-4aa5-aefe-f2291860c0dd,DNS Dental Care - Implant & Orthodontic Centre,True,,dentist,dentist,unchanged,private,private,unchanged,110024,110024,district_mode_selected,ambiguous_reference_mapping
8615,13594579-5b83-48ec-8c81-4b21ad0a6881,PathSolutions Diagnostic & Research Center,True,,clinic,clinic,unchanged,private,private,unchanged,112001,112001,,unresolved
8640,15863c6b-9e27-402b-8891-d3bdbb6023cc,Shyam Urosurgical Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,380 006,,,invalid_pincode
8647,15e6621c-0013-4856-a820-3d7f5dc9ca47,Ajanta Heart Care & Diagnostic Centre,True,,clinic,clinic,unchanged,private,private,unchanged,201009,201009,district_mode_selected,ambiguous_reference_mapping
8652,162efb6d-edb5-4511-ae99-8942517ab69a,Tarun Neuro Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,400 602,,,invalid_pincode
8665,178ffcf3-a31b-41c9-b56d-ea8d05e60f05,SRM Global Hospitals,True,,hospital,hospital,unchanged,private,private,unchanged,603 203,,,invalid_pincode
8676,181deb18-bf69-47f2-80cd-4977a43fa0de,Sarvanjna Dental Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,249409,249409,,unresolved
8684,1928cf09-8426-4ac9-adc4-0b4d33fc3946,NAOKON Diagnostics,True,,clinic,clinic,unchanged,private,private,unchanged,795 004,,,invalid_pincode
8697,1a57eba5-2deb-451e-b437-4e1e905b08ba,Moolchand Fertility and IVF,True,,clinic,clinic,unchanged,private,private,unchanged,110024,110024,district_mode_selected,ambiguous_reference_mapping
8717,1c5d4d78-c780-4b1a-875b-32280d82a84e,"Jain Dental Centre - F-19, Near Happy English School, Mandir Marg, Krishna Nagar, Delhi – 110051",True,,dentist,dentist,unchanged,private,private,unchanged,110051,110051,ambiguous_district,ambiguous_reference_mapping
8719,1c8f1c87-0bcb-4d6c-855b-7bc34618c8d0,UBM Institute,True,,clinic,clinic,unchanged,,,missing,400 019,,,invalid_pincode
8727,1d855c8a-ab08-45fa-b6bc-49e634edaa13,Green Park Dental Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,110 016,,,invalid_pincode
8731,1e682e64-6078-4a9d-a456-88c1c7698a9e,Rastogi Nursing Home,True,,clinic,clinic,unchanged,private,private,unchanged,244713,244713,district_mode_selected,ambiguous_reference_mapping
8756,20774a82-1f39-46b5-b5c0-a7f1d7d2e053,Hospital A,True,,hospital,hospital,unchanged,public,public,unchanged,848201,848201,district_mode_selected,ambiguous_reference_mapping
8757,20b7095a-22a3-4754-86c0-d1c42c6009eb,Sonkul Diagnostic Centre,True,,clinic,clinic,unchanged,private,private,unchanged,440009,440009,,unresolved
8769,2227b79f-194f-4739-99e9-1b053d84be93,Aarogya Naturopathy Village,True,,clinic,clinic,unchanged,private,private,unchanged,125112,125112,district_mode_selected,ambiguous_reference_mapping
8777,23076610-4f93-4892-be08-7bae98b24308,Narayan Children Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,382421,382421,district_mode_selected,ambiguous_reference_mapping
8791,24234b88-a333-4914-a0fb-12268fa98df9,LION Homoeo Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,MADURAI -1,,,invalid_pincode
8803,25172145-107b-452a-b61e-a561c4181106,"Dr. Piyush's Homoeopathic clinic, Rajendrabhuvan rd. Veraval",True,,clinic,clinic,unchanged,private,private,unchanged,362200,362200,,unresolved
8811,259ef131-74d0-439f-b33e-4af29f62e33c,Dental Aesthetics,True,,dentist,dentist,unchanged,private,private,unchanged,110049,110049,district_mode_selected,ambiguous_reference_mapping
8848,In order to record the electrical signals in your heart,,False,invalid_unique_id|invalid_organization_type,,,missing,,,missing,,,,missing_pincode
8849,Our facility has a Trade Mill Test (TMT) which is a stress test. This test illustrates how your heart functions when you exercise. It helps identify clogged arteries and direct heart patients' treatment regimens.,,False,invalid_unique_id|invalid_organization_type,,,missing,,,missing,,,,missing_pincode
8850,The Pulmonary Function Test (PFT) is another crucial service we provide. PFT is essential for patients with heart conditions that impact breathing,,False,invalid_unique_id|invalid_organization_type,,,missing,,,missing,,,,missing_pincode
8851,We are also experts in Stress ECHO,,False,invalid_unique_id|invalid_organization_type,,,missing,,,missing,,,,missing_pincode
8852,"At Dr. Manjari Ultrasound your heart's health is our first concern. We make sure you receive the care you need in a secure and encouraging setting by using skilled professionals and cutting-edge equipment.""","[""cardiology"",""gynecologyAndObstetrics"",""radiology"",""pathology"",""familyMedicine"",""cardiology"",""pathology"",""cardiology"",""radiology"",""familyMedicine""]",False,invalid_unique_id|invalid_organization_type,,,missing,,,missing,28.57648468017578,,,invalid_pincode
8907,2dcce573-3a15-48bf-b3f1-8ef25d7d3f55,Adarsh Medical Stores,True,,farmacy,pharmacy,corrected_typo,private,private,unchanged,362001,362001,exact,exact_reference_mapping
8919,2f61e07e-1482-4b96-aecf-d3b5f0a7f51e,Redefine Skin and Hair Transplant Center,True,,clinic,clinic,unchanged,private,private,unchanged,500032,500032,ambiguous_district,ambiguous_reference_mapping
8929,2ff66dd6-8bb5-46e4-a6ea-7fbd0f7a64fa,Sri Sai Diabetes and Andrology Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,625510,625510,,unresolved
8950,31a69711-72c6-4a10-a88c-07f292174345,Burari Hospital,True,,hospital,hospital,unchanged,public,public,unchanged,110084,110084,district_mode_selected,ambiguous_reference_mapping
8956,3220dfad-7091-48ae-aacc-42943db663ba,Hp Orthocare Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,144004,144004,,unresolved
8976,3437e5aa-101e-4a91-9543-e1a4e6907291,Relox Diagnostic Center,True,,clinic,clinic,unchanged,private,private,unchanged,382715,382715,,unresolved
8992,35741683-5d4c-4011-9115-792913161fb9,Shantideep Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,203001,203001,district_mode_selected,ambiguous_reference_mapping
8996,35c3e836-1d4e-4b0a-92f6-7016ba6e45e0,Balaji Healthcare,True,,clinic,clinic,unchanged,private,private,unchanged,734001,734001,district_mode_selected,ambiguous_reference_mapping
9016,37d6e184-df9f-4118-973a-d9aa9d384ae4,Archana Trauma & Orthopaedics Hospital & Research Centre,True,,hospital,hospital,unchanged,private,private,unchanged,786005,786005,,unresolved
9021,384ddede-9549-43bd-ae64-62faa23649e7,Elixir Fertility Centre,True,,hospital,hospital,unchanged,private,private,unchanged,110009,110009,district_mode_selected,ambiguous_reference_mapping
9041,3a0d8a4d-6a25-4ba6-8bd3-e9bb40e4335b,Vita Diagnostics,True,,clinic,clinic,unchanged,private,private,unchanged,COCHIN-16,,,invalid_pincode
9044,3a5cf18f-6ed9-4d65-bba1-85fff87ecfc8,S. Partap Singh Bahra Memorial Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,144632,144632,ambiguous_district,ambiguous_reference_mapping
9062,3bdbc896-c54c-4557-9dcd-b746284f5f58,"Nan’s Clinic - Bannerghatta Road, Bangalore",True,,clinic,clinic,unchanged,private,private,unchanged,83,,,invalid_pincode
9063,3bfb144f-2d1f-4436-ac90-b6423df3a45e,Harjivan Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,382027,382027,,unresolved
9064,3c1e6cab-a85b-4240-af60-b545dfdae040,Dr.Gawande Cancer Day Care Center,True,,clinic,clinic,unchanged,private,private,unchanged,19,,,invalid_pincode
9079,3dd7e589-7041-48ca-9fbc-9da6adae5ab4,Beyondcare Diagnostics,True,,clinic,clinic,unchanged,private,private,unchanged,122050,122050,,unresolved
9105,401fae06-a08c-43b5-ae34-8ce4b7f43d39,Indhira Hospital,True,,hospital,hospital,unchanged,,,missing,517501,517501,district_mode_selected,ambiguous_reference_mapping
9114,40891eeb-dc6b-4308-b8d0-6414eac258b6,"Lunglei Civil Hospital, Lunglei",True,,hospital,hospital,unchanged,public,public,unchanged,796701,796701,district_mode_selected,ambiguous_reference_mapping
9126,41b69536-3f3e-4784-9fe7-393558a5d55a,Al-Aiman Diagnostic Centre,True,,clinic,clinic,unchanged,private,private,unchanged,110014,110014,ambiguous_district,ambiguous_reference_mapping
9127,41bf4cb5-a1e0-479f-951e-dfd453a12786,Meenakshi Cleft and Craniofacial Centre,True,,clinic,clinic,unchanged,private,private,unchanged,600095,600095,district_mode_selected,ambiguous_reference_mapping
9131,We specialize in 395+ surgeries,,False,invalid_unique_id|invalid_organization_type,08f60b0952d93041035b12518be4088c,,unmapped,"[""https://www.justdial.com/Warangal/Guardian-Multispeciality-Hospital-Opposite-L-B-College-Rangampet/9999PX870-X870-100429171709-B7L1DC_BZDET"",""http://www.onefivenine.com/india/Listing/Town/hospitals/Warangal/Hanamkonda"",""https://www.drlogy.com/ayushman-bharat/hospitals/telangana/warangal-urban/guardian-multi-specialty-hospital"",""https://www.justdial.com/Warangal/Guardain-Multi-Speciality-Hospital-Opp-LB-College-Mulugu-Road/9999PX870-X870-180213133512-A3A9_BZDET"",null]",,unmapped,kie,,,invalid_pincode
9133,41ec22c9-9cfb-49be-871c-9ef8a07fac88,Anubhav Pathology Lab,True,,clinic,clinic,unchanged,private,private,unchanged,248008,248008,district_mode_selected,ambiguous_reference_mapping
9141,425f3a24-740c-4d56-9b7d-d7bd482905f3,SRN Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,221214,221214,,unresolved
9145,4298e0d6-7f55-4305-bb0f-8c2a7ec80176,M Cure Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,382421,382421,district_mode_selected,ambiguous_reference_mapping
9147,42b80002-abdf-4115-a9e8-87a568df31a9,Dr Paul Path,True,,clinic,clinic,unchanged,private,private,unchanged,70004,,,invalid_pincode
9152,42fdaaab-e7ed-4951-bf0c-9306c68dca5e,Institute of Kidney Diseases Urology & Organ Transplantation,True,,clinic,clinic,unchanged,private,private,unchanged,600037,600037,ambiguous_district,ambiguous_reference_mapping
9168,43f8b198-6b94-4458-b3fb-155945c904d5,Danth Care,True,,clinic,clinic,unchanged,private,private,unchanged,400047,400047,,unresolved
9175,44b6ff8f-70cb-4406-a762-f864931503fa,Fertility Foundation,True,,clinic,clinic,unchanged,private,private,unchanged,83,,,invalid_pincode
9178,44f168e0-b71e-409e-8264-25f5e9d508df,Manipal Hospitals,True,,hospital,hospital,unchanged,private,private,unchanged,201 002,,,invalid_pincode
9193,463597f9-4ceb-4e49-a7c6-2b6265b99ab7,CHURACHANDPUR DISTRICT HOSPITAL,True,,hospital,hospital,unchanged,public,public,unchanged,795128,795128,district_mode_selected,ambiguous_reference_mapping
9207,47d58476-142d-4365-b5d3-1eb912708ec8,Dr. Khurana Homeo Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,160021,160021,,unresolved
9220,48a0ddf3-3df5-45a6-97eb-f1d42adc0a18,Child Ortho Care,True,,clinic,clinic,unchanged,private,private,unchanged,110009,110009,district_mode_selected,ambiguous_reference_mapping
9228,496f8b9e-ba9c-4c9d-a1f2-a7abd29b8b36,Visual Aids Centre,True,,clinic,clinic,unchanged,,,missing,110024,110024,district_mode_selected,ambiguous_reference_mapping
9231,4998ce3d-2c41-48e7-8743-6cbb2c73e808,Doctor32,True,,clinic,clinic,unchanged,private,private,unchanged,682 021,,,invalid_pincode
9233,49a1eb64-e758-45a8-bf58-3fc5a27e8298,Divine Grace Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,560046,560046,,unresolved
9234,49d31c4f-7801-449d-bca0-5eafaa4c92a6,Smt. S.C. & Sheth D.M. Sarvajanik Hospital,True,,hospital,hospital,unchanged,public,public,unchanged,382825,382825,,unresolved
9250,4b0ab6e2-ce03-4ec2-904f-19e0f1ac7fde,Dr.Ghosh's Oral & Dental clinic,True,,clinic,clinic,unchanged,private,private,unchanged,781300,781300,,unresolved
