source_row_number,unique_id,name,organization_type,structurally_valid,exact_duplicate,scoring_eligible,issue_codes
3465,60e52b95-b7ae-4abc-9f2b-b9c76ed6ae5f,Sood Dental Clinic,facility,True,False,True,
3466,60fdb741-9a4f-4b83-b238-f591b65e3467,Sujan Singh Dental Implant Centre,facility,True,False,True,
3467,61000c87-25e7-49a8-999d-a9a021d7a859,Women & Children Hospital,facility,True,False,True,
3468,6132cee5-de8b-4734-a693-f143b778962c,Bagul Nursing Home & Dr. Bagul’s Hope IVF Center,facility,True,False,True,
3469,61976219-a65c-4fae-8da4-ac0b277a67d9,"Nayar Dental Care Centre, Noida",facility,True,False,True,
3470,61d65779-d7ce-4ff4-9f99-9224c7f9b331,Sheela Hospital,facility,True,False,True,
3471,621c1afc-0275-4c3c-8c2f-93fc4b86713b,Kailash Superspeciality Hospital,facility,True,False,True,
3472,62780637-be3f-4cf7-8af6-bab53672590f,Shri Ram Homoeopathic Speciality Center,facility,True,False,True,
3473,628217ab-a276-485e-84fc-2623250f6596,Mohan Dai Oswal Cancer Treatment & Research Foundation,facility,True,False,True,
3474,629b3b35-fca4-467d-bbec-c798961705ee,Latika Eye & Maternity Specialty Clinic Goregaon West,facility,True,False,True,
3475,62d065c2-c5fb-42e5-8f16-f89ee1508202,Shradha Health Care,facility,True,False,True,
3476,62f443c8-3845-40f6-917b-42ca36f5c4f0,City Eye Hospital,facility,True,False,True,
3477,633aaf3a-7da6-458c-b328-4c0cf51b2629,Dr. Silva's Dental Clinic Mangalore,facility,True,False,True,
3478,6381dc88-111d-45cd-a423-ac2d42119c7a,Eiliyah Dental Care,facility,True,False,True,
3479,63bef4a2-719c-479a-99c9-5dafc94d903e,Karnataka Cancer Therapy and Research Institute Hubballi,facility,True,False,True,
3480,63e6153d-5153-417a-a54c-c4678ca365a8,Sushaanth Homoeo Clinic,facility,True,False,True,
3481,64893310-5290-479c-9437-aeee715dcd2d,Phoenix Hospital,facility,True,False,True,
3482,64b4a09e-4ca8-4ed7-be70-396d799e6e10,Tiwari Nursing Home,facility,True,False,True,
3483,64be7869-83a6-40d4-a2f3-8c7c4fffbe7c,Skin Aura Brain and Spine Neuro Centre,facility,True,False,True,
3484,64f5469d-bd97-4551-a8e6-d7fbc9dae11e,Radio Path Diagnostic Centre,facility,True,False,True,
3485,65123793-2e5a-4275-9ae5-a5b0f06ab614,Vedanta Super Speciality Clinic,facility,True,False,True,
3486,65b74ffc-8481-4c05-82bc-6e3aba9b8ade,Sai Multispeciality Dental Clinic,facility,True,False,True,
3487,65e2f12d-4a3b-4273-a70d-df54c3d9c858,Keshav Medical Centre,facility,True,False,True,
3488,664122a6-74f2-45fe-b030-02ca251c402e,Nerlikar Hospital,facility,True,False,True,
3489,66772bd0-0bec-461c-98f1-b21dbc19bfb6,Advanced Superspeciality Hospital,facility,True,False,True,
3490,66b4c14e-360b-4757-9b65-6da35f5b41af,A2Z Dental Care,facility,True,False,True,
3491,66cb8c3d-2994-4d1c-a3ff-37130e6a89fe,Advanced Diagnostic Centre,facility,True,False,True,
3492,66f082f1-185a-4521-b5c6-d997aef5fef1,GBH Memorial Cancer Hospital,facility,True,False,True,
3493,66fa4ae3-3acf-4162-bd4b-173ab6867a12,Chetana's Dental Clinic,facility,True,False,True,
3494,670529f0-5845-4956-a8db-cc65e860d98d,Primary Health Centre Trown,facility,True,False,True,
3495,67367745-e922-47b6-8938-974cb4094b82,Dr Hegde Dental Clinic,facility,True,False,True,
3496,673aee98-ff44-4305-9830-43c052547193,MGM Hospital and Research Centre,facility,True,False,True,
3497,67570d10-47d6-488d-bca6-9962267ad65d,South Heart Clinic and Diagnostic Centre - Kalikapur,facility,True,False,True,
3498,676086b7-df89-4f7c-a39f-124d60945db1,Kamla Hospital,facility,True,False,True,
3499,67646cb8-d586-45fe-9a91-8b0ba8838d6b,"ACE Hospital and Research Centre, Pune",facility,True,False,True,
3500,677fa735-bb73-4aec-a2b3-487439f44199,Shashwat Hospital Aundh,facility,True,False,True,
3501,67b875d9-9c86-4f89-9896-21d1d2954aee,Siddhivinayak Dental Clinic,facility,True,False,True,
3502,67c3e3f6-dcdd-4e96-8b8e-00c33084c245,U. N. Mehta Institute of Cardiology & Research Centre,facility,True,False,True,
3503,68d078d4-bb9f-4512-aa8f-8d2a51b5c15f,Sanguine Diagnostics,facility,True,False,True,
3504,68dcacf5-a84e-4128-90de-1e2eb1d0d2f6,London Harley street women and fertility centre,facility,True,False,True,
3505,68f3ddba-1ac2-4710-ac71-e68eaa199ab2,Vatsalya Surgical And Children Hospital,facility,True,False,True,
3506,69052055-087a-402f-bc9a-7a5030a3bd51,Srinidhi Multispeciality Dental Hospital,facility,True,False,True,
3507,691462f3-cb63-426f-aac3-8efb1a801b2f,"CMC HOSPITAL(PROGRESSIVE MEDICAL CARE RESEARCH CENTRE PVT. LTD), NEAR DABRA CHOWK, DELHI ROAD, HISAR-125001, HARYANA",facility,True,False,True,
3508,69673555-4214-4717-acfa-ae945f435fdd,Nirvikar Ayurved Hospital,facility,True,False,True,
3509,697cb912-9a22-42da-8e0d-7eced8cd9f27,Sanjivani Hospital,facility,True,False,True,
3510,697f3b96-bc68-44d3-9e08-6854cea38997,Rathna Memorial Hospital,facility,True,False,True,
3511,6980422d-c353-4166-ab73-dd359da490d5,Anderson Diagnostics & Labs,facility,True,False,True,
3512,6997fb88-ccad-4b0a-81fa-86409b31d411,Dr. Bimal Hospital,facility,True,False,True,
3513,69f31faf-48f4-4f84-bacd-e480e511b80f,Choithram Netralaya,facility,True,False,True,
3514,Under the ageis of Choithram Group,,,False,False,False,invalid_unique_id|invalid_organization_type
3515,6a387eff-5e73-4f61-9214-ca76008570ee,Whyte Dental,facility,True,False,True,
3516,6a7c8908-a0bb-45f6-8947-6c2f82a63508,Marwaha Dental Clinic,facility,True,False,True,
3517,6a9c97fc-d489-4b8e-bb4a-576e36ecc3fa,"The Liver Unit and Monarch Liver Lab, Cochin Gastroenterology Group, Ernakulam Medical Centre, Kochi",facility,True,False,True,
3518,6ab5529e-cd61-46b8-8454-1ecd06c78912,Thakkar Eye Care,facility,True,False,True,
3519,6b2599d2-0d81-4dbf-b4de-d5cd35eb9a68,Raj Nursing Home,facility,True,False,True,
3520,6b288a7e-5dc6-425e-b1da-1c494069a0e4,City Dental Centre Aurangabad,facility,True,False,True,
3521,6b7ca246-4fcb-403c-8df9-6ddcd4fd1981,KKS Urology And General Hospital,facility,True,False,True,
3522,6b9063cd-de10-4a56-943a-2dc028c56377,Dr Govindan s Hospital,facility,True,False,True,
3523,6b9742e6-1f44-4148-9ec1-c130ca53dca5,A K Multispeciality Hospital,facility,True,False,True,
3524,6bb471a6-2bd2-4cc6-8524-89109ff278a7,Cure Speciality Clinics,facility,True,False,True,
3525,6beeeeff-0e6d-4a66-bb2a-93ea5ef042e2,Shakuntala Hospital,facility,True,False,True,
3526,6cee5c1f-8076-47a3-b15d-a3221acb5d45,R S Hospital Ajmer,facility,True,False,True,
3527,6d14d77b-03e8-4164-96b6-0c603bca0280,Hi- Tech Dental Clinic,facility,True,False,True,
3528,6d23ae4b-aa94-457b-b9d7-d9f4b37e8096,Neelam Hearing and Balance Clinic,facility,True,False,True,
3529,6d415519-07c0-4d31-aa1c-e0ba156a15e6,Singhania Hospital,facility,True,False,True,
3530,6d6eac3e-d212-4daa-a28f-c9b522297897,Aakar Clinics,facility,True,False,True,
3531,6d98f93e-2e8a-4c9d-9b78-b3a194b032f9,Positron Super Speciality Cancer Hospital Rohtak Haryana,facility,True,False,True,
3532,6db4fab6-63bb-4694-a9ed-fd9576ba3794,Smile Dental Care,facility,True,False,True,
3533,6dbc9d79-e86d-4d5d-b448-070aeb4b3d8f,Sateesh Gastro & Liver Centre,facility,True,False,True,
3534,6e18514c-0bea-4a7b-afb3-3b866ca9b3ee,Pulmonic Multi-speciality Hospital,facility,True,False,True,
3535,6e1ec8d6-b1a6-495a-bcca-00c67014d3b4,Gurukrupa Hospital,facility,True,False,True,
3536,6e93865d-b781-426f-9883-8fc2a43b10f3,Keraleeya Ayurveda Samajam Hospital,facility,True,False,True,
3537,6f87ded9-fce6-4804-bbc3-e044b3955775,Shri Balmukand Apex Hospital,facility,True,False,True,
3538,6ff9941f-3b89-4e14-b2b4-9fe1e2aa417d,Trulife Family Health Clinic,facility,True,False,True,
3539,7095bd13-3e12-470a-aa29-702a03e79edb,"Onco - Life Cancer Centre, Satara",facility,True,False,True,
3540,70a57f42-2e75-47b8-8997-27c2c38ca708,International Prosthetic Eye Center,facility,True,False,True,
3541,70cf98e8-06c1-448e-971b-3cc40db1b9c3,Q1 Hospitals,facility,True,False,True,
3542,7120bda0-f467-48c7-b8bf-ecec0e04cd97,Sarakshi Netralaya,facility,True,False,True,
3543,7123782c-ef6b-4c91-9ed8-84f94fe88168,Siddh Hospital,facility,True,False,True,
3544,715be3c3-6ef8-4888-81d7-a857fb5bd46c,Indira IVF Fertility Center - Siliguri,facility,True,False,True,
3545,71913555-ed0c-4b2a-91b5-7acbe473f8ed,"Gleneagles Hospital, Richmond Road, Bengaluru",facility,True,False,True,
3546,71c2354c-7ba8-459a-8132-890c6053ff5c,"Sparsh Multispecialty Hospital, Ram Nagar, Bhilai",facility,True,False,True,
3547,71cc9b3c-85ed-4c98-93cd-5936abda4f56,"Trisa Dental Solutions - Dr Ambedkar Road Mulund West, Mumbai",facility,True,False,True,
3548,71d200d9-ad7e-4311-9d11-12abecb306ce,Baldha Dental Care & Implant Center,facility,True,False,True,
3549,71fbf5ff-79e8-4642-a583-be867bc9ac5d,Jalandhar Kidney Hospital and Lifeline Medical Institutions,facility,True,False,True,
3550,72535fdd-808a-4092-937d-4d613709aa5d,Chirayu Hospital,facility,True,False,True,
3551,725fd6dc-de45-4de0-96ba-ad6db85a99f0,Asutosh Multispeciality Hospital,facility,True,False,True,
3552,7285f2bc-13d9-42ed-adc0-d2f8ee5275e6,Guru Jambheshwar Multispeciality Hospital,facility,True,False,True,
3553,72c1e64d-5ab5-4c89-9d8e-331ea22fe7d2,Currex Hospital,facility,True,False,True,
3554,72dc4834-9582-4262-88bf-b625ec8f495a,Healthy Smile Dental Clinic,facility,True,False,True,
3555,732969da-a1fc-46fb-b273-36d42b6ac332,Radiant Hair Roots Clinic,facility,True,False,True,
3556,732e1c54-23a9-4556-b342-252d51cec507,"SUM Ultimate Medicare, Bhubaneswar, India",facility,True,False,True,
3557,738d0858-b297-4fef-b8d1-65e6f7d7eac7,City Dental Hospital,facility,True,False,True,
3558,73953369-0614-401b-8b7f-68f3fe259704,Uday Hospital,facility,True,False,True,
3559,73bfda27-2ccb-4a20-9c14-bdaf0ba827db,Dr Sparsh Multispeciality Dental Care,facility,True,False,True,
3560,7448b9a5-251d-4be6-bf3d-8afb60639f13,Sri Parvathi Hospital – Diabetic Care Center,facility,True,False,True,
3561,748f3477-aa82-435d-818a-219005c5cbf1,Vaga Hospital,facility,True,False,True,
3562,749bc8ad-63ce-45a9-a3bb-492b8c6e42da,Richardson Leprosy Hospital,facility,True,False,True,
3563,74fee4cf-0e3a-4690-a7f2-a7218c183d29,City Imaging and Clinical Labs,facility,True,False,True,
3564,753e0816-f4e6-41b5-b28d-80a07eba8f06,Ayush Multispeciality Hospital,facility,True,False,True,
3565,756809c7-6aa2-4a7a-8019-5e16d03c39df,"Matra Chhaya Clinic And Nursing Home, Ramghat Road",facility,True,False,True,
3566,757b205b-d6ec-4546-8a0a-a27e8f236486,Infinity Aesthetics Clinic,facility,True,False,True,
3567,75e84a3d-d9c1-49f5-977b-f66df3f8c72c,Agarwal Hospital,facility,True,False,True,
3568,760eae50-d9c8-4114-82c0-b687ff98cf6e,Brij Dental Clinic and Implant Center,facility,True,False,True,
3569,76a3a7f6-d5f5-4dd8-a6c9-1fa614928e79,ESI Hospital,facility,True,False,True,
3570,77252ebd-9988-467a-8a35-035ba1a1550b,DEFCON MediCentre,facility,True,False,True,
3571,77756492-a4ab-41d2-9490-b8416b7f0481,SRL Diagnostics,facility,True,False,True,
3572,7795f9f8-b472-4979-9ec0-58077b0662ed,Government Taluk Hospital,facility,True,False,True,
3573,784014e4-c762-4217-9fd5-5da72596042d,Nithya Hospital,facility,True,False,True,
3574,79065901-3b4d-4b2e-a1d8-fbc5b635db3f,Hope Hospital,facility,True,False,True,
3575,79174c00-cce0-4c73-959d-745f7fec10ce,Baluni Hospital,facility,True,False,True,
3576,79ab71a1-1111-4b58-b0dc-33fd73f2eaf0,CRL Diagnostics,facility,True,False,True,
3577,79b4971e-7e68-4efe-9d3d-900e2e71ba2a,Medcure Multispeciality Hospital and Cardiac Centre,facility,True,False,True,
3578,79ee885c-f42a-4c31-8d67-7e282027784b,Serene Hospital,facility,True,False,True,
3579,7a0552fb-2d80-4b8c-a383-457cb9ac1924,Vaishali Speech & Hearing Centre,facility,True,False,True,
3580,7a1775bc-c75a-4f6c-9c57-39e1914c7736,"Nice Children Hospital, Surat",facility,True,False,True,
3581,7a26e04f-43d3-493e-b267-5a2a844f7380,Gurjar Dental Clinic,facility,True,False,True,
3582,7a3bdc2d-efc8-449b-865a-7b8ce4b9c776,Rekha Dental Laser & Implant Center,facility,True,False,True,
3583,7a493dee-cc9f-43db-851e-792f1db1cd1b,Happy Dental Clinic,facility,True,False,True,
3584,7a848ee3-2537-480d-aad4-f2c6c1b70dbd,Sood Hospital,facility,True,False,True,
3585,7ac96b9b-1abc-4c8a-9b46-e45877ee5f15,Netra Eye Hospital,facility,True,False,True,
3586,7ad719cf-9e0e-4a4e-b04b-bd379b089f8b,Nelivigi Multispeciality and Urology Hospital,facility,True,False,True,
3587,7ae37791-7094-498f-a9bd-66fe1d3e8066,Vyas Medicity Super Speciality Hospital,facility,True,False,True,
3588,7ae8b713-d693-49f9-8b9c-6e86f2a9713a,Pune Spine Institute,facility,True,False,True,
3589,7b03a790-5f4c-429a-bf6e-7336c31336fc,Gopal Raos Piles Clinic,facility,True,False,True,
3590,7b3b6f54-168c-48fa-b1fd-8e14cc3d3be0,Dr. Gogates Eye Clinic,facility,True,False,True,
3591,7bdbffb3-490c-4d6a-a689-3166dc5e1e43,Gajanan Hospital,facility,True,False,True,
3592,7be2e66e-2784-4768-9da6-70eb861256d9,Dakshata Hospital,facility,True,False,True,
3593,7beba4db-ae34-48b6-a198-ce5ec9831e2d,Huda Trust Hospital,facility,True,False,True,
3594,7bee457c-c297-4c3b-9315-18dd7b019c89,Sharda Surgical Hospital,facility,True,False,True,
3595,7cb5af39-4217-4c49-ba4b-1c47286c2136,Shahi Hospital,facility,True,False,True,
3596,7cc53b71-ca9c-4a08-ac1d-99a2cbc9c97b,Chandra Nidan Kendra (Bhadohi),facility,True,False,True,
3597,7cda1c5c-d6ae-4ace-890d-d476ead2b6e1,Handa Health Care Centre,facility,True,False,True,
3598,7cffda78-ab4c-4e43-96eb-09ee8fd04de2,IMPRESSIONS DENTAL CARE,facility,True,False,True,
3599,7d17919a-4917-48b7-92ed-c3fdb25da21b,The Guest Hospital,facility,True,False,True,
3600,7d300c21-8ddb-41de-94ba-7b4b65a8a0bf,Shree Sain Dental Clinic And Implant Centre,facility,True,False,True,
3601,7d5c4e71-96fa-4cf6-a8af-3e9b8c9a85d0,"Shri Dental Clinic, Basement Manilal Mansion, Opp. Ajanta Showroom, Near Laxmi Char Rasta, Mayfair Road, Anand - 388001, Gujarat",facility,True,False,True,
3602,7e0684d8-a9f1-461d-ad28-193bb8aa91c2,Zahra Dental Clinic,facility,True,False,True,
3603,7eb493be-42f2-4396-989e-480cfa7a34bc,"SABU Dental Clinic, Nagpur",facility,True,False,True,
3604,7f05fe47-733d-4dcb-819d-786628e8cf15,Al-Hasan Children Hospital,facility,True,False,True,
3605,7f0686bb-4f55-4031-8432-14ea28423f73,Dr Deshmukh's Homeopathic Clinic And Research Centre,facility,True,False,True,
3606,7f08e12e-c975-455a-8673-0de0af751b4e,Sarayu Childrens Hospital,facility,True,False,True,
3607,7f319de8-cfab-4922-b584-4be076471aed,Eye Solutions - The complete eye hospital,facility,True,False,True,
3608,7f409e3b-f81c-4f1e-a8b8-2c0eb045293f,Lalitha Super Specialty Hospital Pvt Ltd,facility,True,False,True,
3609,7f7843c4-5486-4063-a71e-2aaef84c18b6,Healing Hands Clinic,facility,True,False,True,
3610,7f96ac85-7c0e-42b6-b13b-a49299d10f96,Sanjivi Hospital,facility,True,False,True,
3611,7fbe7d78-e945-468e-a193-60af898b208e,"Shri Krishna Mission Hospital - Dhorika Road Bargadwa Basti Bs, Basti",facility,True,False,True,
3612,7fce47a3-bcff-4141-992f-2763c93b72d3,Manorama Hospitex,facility,True,False,True,
3613,With an objective to enhance the experience of 25 glorious years of running Manorama Ultrascan in Ranaghat and Chakdaha,,,False,False,False,invalid_unique_id|invalid_organization_type
3614,Manorama Hospital is an 494 bedded hospital housed in beautifully landscaped area of 1.18 acres of land. It has a 2 lakh square-feet closed area with Deluxe, 10 -bedded Neonatal Intensive Care Unit, 17 bedded Dialysis Unit and a Laboratory where a wide array of tests can be carried out round the clock along with cutting-edge Diagnostic Imaging Center and integrated Pharmacy Outlet. It also has a fully equipped Emergency Room where BLS and ACLS trained personnel are on duty 24 hrs a day. ,False,False,False,invalid_unique_id|invalid_organization_type
3615,With expertise and excellence being the cornerstones of Manorama Hospital ,494,"[""reproductiveEndocrinologyAndInfertility"",""pediatricCardiology"",""pediatricSurgery"",""otolaryngology"",""gastroenterology"",""endocrinologyAndDiabetesAndMetabolism"",""allergyAndImmunology"",""anesthesia"",""neuropsychiatry"",""rheumatology"",""hematology"",""pediatrics"",""dentistry"",""oralAndMaxillofacialSurgery"",""urology"",""nephrology"",""cardiology"",""generalSurgery"",""internalMedicine"",""medicalOncology"",""surgicalOncology"",""dermatology"",""dietician"",""pulmonology"",""gynecology"",""reproductiveEndocrinologyAndInfertility"",""surgicalOncology"",""hepatopancreatobiliarySurgery"",""neurosurgery"",""orthopedicSurgery"",""generalSurgery"",""generalMedicine"",""chestMedicine"",""neuroMedicine"",""gynecologyAndObstetrics"",""nephrology"",""cardiology"",""urology"",""gastroenterology"",""endocrinology"",""paediatricSurgery"",""otolaryngology"",""oncology"",""dermatology"",""dentistry"",""oralAndMaxillofacialSurgery"",""allergyAndImmunology"",""anesthesia"",""neuropsychiatry"",""rheumatology""]",False,False,False,invalid_unique_id|invalid_organization_type
3616,805f2cf5-99f5-49c3-9163-800ee25d8762,Golden City Hospital & Fertility Centre,facility,True,False,True,
3617,807506f0-533c-4813-8ec0-70914a036a05,Atharva Dental Clinic & Implant Centre,facility,True,False,True,
3618,80e10e2a-fc36-402b-bae4-05bf510dda6e,Ramana Maharishi Rangammal Hospital,facility,True,False,True,
3619,812054bf-6c53-4f85-bbfc-cedc18fda605,National Super Speciality Hospital And Trauma Centre,facility,True,False,True,
3620,816e49a3-769d-4be5-ac71-d1eea9422b82,MNP Nursing Home,facility,True,False,True,
3621,818374ec-48b3-4a38-8f95-9e71cb01ffff,Dada Laser Eye Institute,facility,True,False,True,
3622,81968d65-c865-4bf5-b797-934c4561d6a4,Gayathri Hospitals,facility,True,False,True,
3623,81c58459-869f-4770-9d32-acb0220533c2,Sankalecha Hospital,facility,True,False,True,
3624,81c5fb7b-a429-4dea-9416-a16c084a1c97,Navkar Speech & Hearing Clinic,facility,True,False,True,
3625,81f0d5f1-c586-4fa7-b1ce-bf07e20f01b9,INDU SCANS,facility,True,False,True,
3626,82596faf-11dd-4686-bb47-01080c4531c5,Neptune Super Speciality Hospital,facility,True,False,True,
3627,827327e5-d9c1-43c2-8941-e9ecc1a80200,Canning Madrasi Piles and Fistula Clinic,facility,True,False,True,
3628,82a57475-1064-4e66-a8e7-2f6f844a382b,Topstars Hospitals,facility,True,False,True,
3629,82ac7c98-771c-48ad-8174-6cb3e4633bde,Popular Nursing Home,facility,True,False,True,
3630,82ba3df8-4ba6-4159-b753-7f2d580157c6,Garg Dental Clinic,facility,True,False,True,
3631,82d65280-4538-4359-a1a3-19ee557d263c,Dr. Ahuja's Dental and Implant Clinic,facility,True,False,True,
3632,82f1d1c5-f695-4c81-bc4d-094f1e35f2ec,Rajat Maternity & General Hospital,facility,True,False,True,
3633,83bb8b54-e6d5-4517-95ba-ec138fcd948a,Sanidhya Eye Hospital,facility,True,False,True,
3634,840347fd-2c67-4c05-b3d9-7d3f4c7f3345,Dental World,facility,True,False,True,
3635,842e1cbd-6942-4b30-a265-a74ac9af9a7d,Siddhanta Redcross Superspeciality Hospital,facility,True,False,True,
3636,84315fcd-c1f4-4b8e-861b-9329edeefe9b,Ishita Sharma Orthopaedic Hospital,facility,True,False,True,
3637,84e80cb2-8bc7-45f4-87eb-4a9321d7c386,Dr. Garg's Orthopaedic & Dental Clinic,facility,True,False,True,
3638,8539cd44-f3a5-4ddc-b082-178f5e157dcb,"St Marys Hospital, Arisipalayam, Salem",facility,True,False,True,
3639,858701bf-af7a-44d4-a548-17e788141e3b,Planet Dental Clinic,facility,True,False,True,
3640,85cb0818-b8ac-49c2-a5c5-9565a5a54817,Shatayu Piles and General Hospital,facility,True,False,True,
3641,85f6da0e-8400-4230-a795-e8b21d19efa8,Kalpana Hospital,facility,True,False,True,
3642,8600881d-b94b-4aba-b910-efeaa07fc77a,Capital Hospital,facility,True,False,True,
3643,8631cb37-7c76-492e-8003-3aa767c69a10,Cochin Implant Centre,facility,True,False,True,
3644,8681c9f6-80cb-4c99-b1ee-b0f36415a3cc,Jain Medical Center,facility,True,False,True,
3645,87035741-904f-46e1-855b-ee696f603ab0,Pragathi Hospital,facility,True,False,True,
3646,87159bca-5d93-4a20-a918-ee66bfbf306b,"Apollo Clinic - Amtala, Kolkata",facility,True,False,True,
3647,871fff40-c903-4b43-a399-5f0988a3d88d,Keona Dental Clinic - Dandia Bazaar Branch,facility,True,False,True,
3648,872d93e7-b630-4d97-a15c-3b126668fc80,Kunal Medical Hospital,facility,True,False,True,
3649,8730b604-9d6b-4f10-94a4-366f72e6843f,Amandeep Medicity,facility,True,False,True,
3650,87b922dc-246a-4dd4-9b35-a42d5c383e87,JK Multi Speciality Hospital,facility,True,False,True,
3651,87f8ffe6-e6f2-45e0-b929-5746a9bc5954,Dewan Medicare Nursing Home,facility,True,False,True,
3652,883225d1-aeed-456e-b897-82082239ed50,Mehta Hospital,facility,True,False,True,
3653,8841dd6f-b3b5-4ba8-a91e-368bb3212d49,Sri Balaji Clinic,facility,True,False,True,
3654,885d070e-e8e9-4801-8ba6-a41e496c2ff6,Srivari Liver and Jaundice Clinic,facility,True,False,True,
3655,897039c2-24ed-431d-81c0-90469407ddca,"Jivraj Mehta Hospital, Ahmedabad, Gujarat, India",facility,True,False,True,
3656,8975f037-8df2-4f84-8a14-b7a0be840c5b,Aditya Hospital,facility,True,False,True,
3657,899747d6-ad35-45ec-a692-8b9a95a4c6d2,"Kasturba Hospital, Manipal",facility,True,False,True,
3658,89b3a72f-70ef-4ab9-85b8-1d686c56e089,Atal Memorial Cancer Care,facility,True,False,True,
3659,89c9079a-3988-47a5-b2c1-3847dc035a73,Sood Dental Care And Implant Centre,facility,True,False,True,
3660,89db437e-bac1-43b5-b7e3-26aba9074c73,Artios Hospital,facility,True,False,True,
